fold_id,cv_tag,html_id,sent_id,text,tag
1,cv137,17020,29,the film still manages to have some strong points .,neg
1,cv137,17020,30,the killings are certainly inventive and plentiful enough to satistfy most gore fans .,neg
1,cv137,17020,31,there are some intentionally funny moments .,neg
1,cv137,17020,32,( these were exceeded by the unintentional ones . ),neg
1,cv137,17020,33,the film is well made from a technical standpoint .,neg
1,cv137,17020,34,"besides the first part , there is also another good scene , a prolonged cat and mouse chase inside a radio station .",neg
1,cv137,17020,35,"if there had only been more sequences like this , that relied on tautness and suspense rather than loud bursts of music , _urban legend_ might've been worth your money .",neg
1,cv138,13903,0,my opinion on a film can be easily swayed by the presence of actors i love .,neg
1,cv138,13903,1,i love ralph fiennes .,neg
1,cv138,13903,2,i love uma thurman .,neg
1,cv138,13903,3,i love sean connery .,neg
1,cv138,13903,4,"hell , i'm even a big fan of jim broadbent and fiona shaw .",neg
1,cv138,13903,5,"i saw the fantastic preview for the avengers nearly eight months ago , and i've been eagerly awaiting the film ever since .",neg
1,cv138,13903,6,"a few months into the summer , however , i noticed that its release date had been changed a few times , and that it had ended up in the mid-august dumping ground .",neg
1,cv138,13903,7,"then , in this final week before its official release , i learned that it was not to be screened for critics .",neg
1,cv138,13903,8,and that the actors had not been plugging the film on late night programs .,neg
1,cv138,13903,9,and that it was directed by the same man who brought us the remake of diabolique .,neg
1,cv138,13903,10,my expectations fell to pieces when i learned all of these things .,neg
1,cv138,13903,11,the film i saw today didn't even meet those expectations .,neg
1,cv138,13903,12,"this is a lousy , incoherent mess .",neg
1,cv138,13903,13,"i would slam it harder , if it weren't for the nifty sets and the mere presence of all these fine , lovable actors .",neg
1,cv138,13903,14,"but sets are ultimately empty , and the performances are completely uninspired .",neg
1,cv138,13903,15,"that's the main problem with the avengers : for all it's hip-hop flash and tidal waves , none of it feels the least bit energetic or inspired .",neg
1,cv138,13903,16,"it's like a chore , a bland exercise in superhero film making .",neg
1,cv138,13903,17,"it also feels like its been cut to pieces , clocking in at 90 minutes and forgetting to close some of its own subplots .",neg
1,cv138,13903,18,this is just plain depressing .,neg
1,cv138,13903,19,the avengers is a film version of the popular 60s television show .,neg
1,cv138,13903,20,frequent readers of mine will not be surprised to learn that i've never watched an episode .,neg
1,cv138,13903,21,i wasn't alive then .,neg
1,cv138,13903,22,i don't even watch television now .,neg
1,cv138,13903,23,"i'm very sorry that i don't have this perspective , but , judging from the reviews i've already read , knowing the tv show just makes matters worse .",neg
1,cv138,13903,24,"i didn't know and love john steed and emma peel , and therefore i was not as upset to see how these actors i love have managed to thrash their roles .",neg
1,cv138,13903,25,i also doubt that familiarity with the series would allow me to understand more clearly the chain of events that do take place in this film .,neg
1,cv138,13903,26,"based on what the film told me , i gather that steed ( fiennes ) is some kind of british super guy ( somewhat like james bond ) , and that dr . peel ( thurman ) is just a really smart doctor , who also happens to know a lot about weather and about beating people up while limited by tight leather suits .",neg
1,cv138,13903,27,"they are to work together , under mother's orders ( mother is played by jolly jim broadbent , while his co-conspirator , father , is played by the equally-talented fiona shaw ) .",neg
1,cv138,13903,28,it seems that there is a man out there controlling the weather .,neg
1,cv138,13903,29,his name is de wynter ( connery ) .,neg
1,cv138,13903,30,he is a crazy scottish guy .,neg
1,cv138,13903,31,"our heroes had better stop him , or else .",neg
1,cv138,13903,32,.,neg
1,cv138,13903,33,.,neg
1,cv138,13903,34,"the weather will keep getting colder until they "" have to go to hell to warm up "" ( one of the film's few funny lines ) .",neg
1,cv138,13903,35,"along the way there is subplot after subplot , hinged sloppily together by scenes that go nowhere , feel perfunctory , and ultimately make no sense .",neg
1,cv138,13903,36,"for example , our heroes are eventually attacked by a swarm of giant mechanical insects with machineguns attached to their torsos .",neg
1,cv138,13903,37,"now , killer bugs don't really go with the weather-controlling theme of the film .",neg
1,cv138,13903,38,"the purpose of the bugs , other than to annihilate our heroes , is never established .",neg
1,cv138,13903,39,"they're never even directly connected to de wynter ( they're controlled by his crazy henchman , played by eddie izzard ) .",neg
1,cv138,13903,40,"the special effects aren't bad , but they're loud , obnoxious , and intrusive .",neg
1,cv138,13903,41,"like so many scenes in the film , it seems present only to keep your attention from waning .",neg
1,cv138,13903,42,"and i guarantee you , it will wane .",neg
1,cv138,13903,43,i stopped thinking about the story when i realized it didn't do any good to think .,neg
1,cv138,13903,44,the avengers has clearly been chopped up and re-assembled so many times that even the people involved couldn't tell us what happens .,neg
1,cv138,13903,45,there are several scenes in the preview that didn't make the final cut .,neg
1,cv138,13903,46,"in addition , many of the sequences have irritating , grainy film quality , which makes it feel low-budget ( the last scene is particularly bad ) .",neg
1,cv138,13903,47,"the scenes that don't feature action should be electric , thanks to our wonderful cast .",neg
1,cv138,13903,48,they aren't .,neg
1,cv138,13903,49,"the action scenes should be electric , because this is an action film .",neg
1,cv138,13903,50,"they aren't , either .",neg
1,cv138,13903,51,and what about this wasted cast ?,neg
1,cv138,13903,52,"oh , it makes me weep with disappointment .",neg
1,cv138,13903,53,"we're talking ralph fiennes here , one of the best actors working today , one of the best actors * ever * .",neg
1,cv138,13903,54,i love the guy .,neg
1,cv138,13903,55,"i've loved all his films , until this one .",neg
1,cv138,13903,56,"he seems like he wants to understand the film , but he's as lost as we are .",neg
1,cv138,13903,57,"and thurman , in all of her spectacular beauty and talent , can't manage to look at home here .",neg
1,cv138,13903,58,"( i don't blame her completely , for there is a strange subplot involving her evil twin that is never explained in any way , and it can't be easy to deal with such terrible screenwriting . )",neg
1,cv138,13903,59,"connery , however , seems the most out of it , totally lacking any kind of focus , or interest , for that matter .",neg
1,cv138,13903,60,who is to blame ?,neg
1,cv138,13903,61,"is it the screenwriter , don macpherson ?",neg
1,cv138,13903,62,"perhaps , although i can see a shell of a story here that could have been a good superhero movie had it been handled right .",neg
1,cv138,13903,63,is it the actors ?,neg
1,cv138,13903,64,"for god's sake , no -- these people clearly lost interest when they saw the inevitable path of destruction on which this film was travelling .",neg
1,cv138,13903,65,"i blame director jeremiah chechik , who shouldn't have been given the task to begin with .",neg
1,cv138,13903,66,"his best film , benny & joon , is quirky in the same way that this one was supposed to be , but here it mostly seems like a lot of failed attempts at wit and humor .",neg
1,cv138,13903,67,"add to that a lack of experience in big-budget action , and you have the worst choice for director this side of james ivory .",neg
1,cv138,13903,68,"if the avengers has a saving grace , it's the set design .",neg
1,cv138,13903,69,"the sets ( by stuart craig ) are big , colorful , and often pleasing to look at .",neg
1,cv138,13903,70,"i like the final set-piece , on de wynter's island , even if none of it makes a bit of sense .",neg
1,cv138,13903,71,"i admired the overhead view of the stairs , showing dr . peel running around in circles and never getting anywhere .",neg
1,cv138,13903,72,"i also enjoyed michael kamen's music score , particularly in the opening credits .",neg
1,cv138,13903,73,"but this stuff is routine -- good sets and music are nice , but there's a lot more that needs to be here .",neg
1,cv138,13903,74,"inspiration , for instance , would have been really nice .",neg
1,cv138,13903,75,maybe a little bit of cohesion in the story .,neg
1,cv138,13903,76,or a sense of purpose .,neg
1,cv138,13903,77,"most of all , though , i would have liked to see these actors relish in their roles .",neg
1,cv138,13903,78,damn this movie for not giving them the chance .,neg
1,cv139,14236,0,"if snake eyes were a dog , you'd put it to sleep .",neg
1,cv139,14236,1,"if it was a couch , you'd put it out on the sidewalk , where it would sit for a week .",neg
1,cv139,14236,2,"if it were your child , you'd be reading military school catalogs .",neg
1,cv139,14236,3,"if it were a ship -- no , it wouldn't be the titanic , that would imply glamor and tragedy -- it would be the exxon valdez .",neg
1,cv139,14236,4,( personal side note : i saw this movie on the road during a houston business trip .,neg
1,cv139,14236,5,"for whatever reason , my hotel's cable system wasn't showing the astros-braves game , which featured a randy johnson-greg maddux matchup .",neg
1,cv139,14236,6,"this forced me to pay full price for snake eyes instead of watching a perfectly good baseball game for free -- so the invective , deserved as it is , should be seen in that perspective . )",neg
1,cv139,14236,7,"snake eyes is supposed to be a mystery movie , and good mystery movies are supposed to leave you asking yourself questions on the way out of theater .",neg
1,cv139,14236,8,"snake eyes is not a good mystery movie , but i had some questions : where's the manager , and how do i get a re-admit pass ?",neg
1,cv139,14236,9,"if i fall asleep on the drive home and wreck my rent-a-car , can i sue brian de palma ?",neg
1,cv139,14236,10,is it too late for the academy to revoke nicolas cage's oscar ?,neg
1,cv139,14236,11,will someone please ( i'm begging you ) give gary sinise a role worthy of his talents ?,neg
1,cv139,14236,12,"and how , exactly does cage end up wearing the exact same shirt and tie as sinise does ?",neg
1,cv139,14236,13,the first and most glaringly wrong thing with snake eyes is the trailer .,neg
1,cv139,14236,14,"if you've seen the trailer without seeing the movie , consider yourself fortunate .",neg
1,cv139,14236,15,the trailer is a work of sheer genius .,neg
1,cv139,14236,16,"it manages to convey everything worthy of the movie -- the noteworthy steadicam work , the exuberance of cage's performance as a thoroughly corrupt atlantic city policeman , the essential elements of the marginal plot .",neg
1,cv139,14236,17,the expert craftsman who pieced together a fairly good trailer out of snippets of a wretched movie deserves praise and a percentage of the gross .,neg
1,cv139,14236,18,"( is a best trailer category at the oscars that far-fetched , after all ? )",neg
1,cv139,14236,19,but all it does is set us up for an overwhelmingly disappointing movie .,neg
1,cv139,14236,20,the trailer sets up what should have been a promising plot : detective ricky santoro ( cage ) must solve the mystery of who shot the secretary of defense at an atlantic city pay-per-view boxing match .,neg
1,cv139,14236,21,"unfortunately , there are multiple problems afoot .",neg
1,cv139,14236,22,"the trailer gives away much , too much of the story .",neg
1,cv139,14236,23,"the shooter is killed instantly , so the story revolves around why the secretary was killed and who is involved in the conspiracy .",neg
1,cv139,14236,24,"the film's secret is ho-hum at best , and anyone who has watched the trailer and is aware of the law of economy of characters can figure out who the top conspirator is .",neg
1,cv139,14236,25,"without an interesting plot , without interesting dialogue , and without much of a reason to care about the characters or the story , snake eyes is a failure on almost every possible level .",neg
1,cv139,14236,26,"as much as i hated this movie , i must give brian de palma one tiny bit of credit .",neg
1,cv139,14236,27,de palma is maddeningly inconsistent .,neg
1,cv139,14236,28,"he can , on his day , create amazingly well-done movies ( the untouchables , carlito's way ) .",neg
1,cv139,14236,29,"on off-days , he can be , well , just horrid ( the bonfire of the vanities , raising cain ) .",neg
1,cv139,14236,30,"snake eyes falls into the horrid category , but there are a couple of moments that are worth seeing strictly for their film-school degree-of-difficulty value .",neg
1,cv139,14236,31,the steadicam opening scene does a good job of introducing the cage character and is a virtuoso technical job by both the director and the actor .,neg
1,cv139,14236,32,"there is a split-screen chase scene that looks pretty good , and it's followed by a god's eye view of a bank of hotel rooms that's imaginitively done .",neg
1,cv139,14236,33,this is what's called giving the devil his due .,neg
1,cv139,14236,34,but the technical skill doesn't even come close to making up for the sheer evil of this movie .,neg
1,cv139,14236,35,"placing plot holes to one side for a moment , snake eyes features easily the worst boxing match in cinema history ( george foreman is in better shape than the movie boxers ) , a hurricane that exists for no other reason than to punctuate significant plotlines with portentuous thunderclaps , and perhaps the worst , most overly drawn out ending in years .",neg
1,cv139,14236,36,"snake eyes is a criminal act , an evil waste of time and talent .",neg
1,cv139,14236,37,"cage , sinise , and yes , even de palma deserve better .",neg
1,cv139,14236,38,"the audience deserves better -- but no refund , no re-admit pass , no free popcorn coupon , can ever restore to us the time we've spent or wash the awful images from our mind .",neg
1,cv139,14236,39,"however , we are left with one consolation , that we were warned by the movie's title -- because snake eyes is nothing more than a roll of craps .",neg
1,cv140,7963,0,"the last line ( or near to that honor ) is the great butler , alfred ( the ubergod , michael gough ) saying , "" i think we need a bigger bat cave , "" or something to that note .",neg
1,cv140,7963,1,that's exactly what this film is - too big for its own good because it has too damn much .,neg
1,cv140,7963,2,cut batgirl out .,neg
1,cv140,7963,3,cut one of the villains .,neg
1,cv140,7963,4,it's too much to handle in one dosage .,neg
1,cv140,7963,5,it's so much that characters get left behind .,neg
1,cv140,7963,6,"poor elle gets a mere 3 scenes and a subplot which is introduced but never finished in any way , shape or form .",neg
1,cv140,7963,7,and elle deserves better .,neg
1,cv140,7963,8,this is the fourth in the gigantic film series and the second from director joel schumacher .,neg
1,cv140,7963,9,it's also the fourth worst in the series ( and second worst from joel ) .,neg
1,cv140,7963,10,"the series has been declining since its stunning debut , followed by the almost-as-stunning sequel and then the anti-climactic third one ( first by joel ) .",neg
1,cv140,7963,11,this one's not anti-climactic - i knew it was gonna suck .,neg
1,cv140,7963,12,it's up to joel to make it fun though .,neg
1,cv140,7963,13,""" batman forever "" was fun .",neg
1,cv140,7963,14,this is a big bore of over-produced action sequences and shallow characters .,neg
1,cv140,7963,15,"i mean , this one bit .",neg
1,cv140,7963,16,"i'm gonna put all the plot in one paragraph : mr . freeze ( ah-nold ) , who's wife was dying of some disease , has become the new big villain these days .",neg
1,cv140,7963,17,he's a huge ex-scientist who fell into some weird liquid ( hello ?,neg
1,cv140,7963,18,joker ? ) and now has a body temperature of a big fat zero and has a blue body .,neg
1,cv140,7963,19,batman ( george ) and robin ( chris ) fight him a bit but find they're growing apart .,neg
1,cv140,7963,20,"meanwhile , another villain shows up , poison ivy ( uma ! ) , who was a dorky scientist chick working on flowers in south america with a twistet scientist ( john glover ) who kills her when she finds out he's used her research to develop an uberman , bane , who is basically a man pumped with chemicals which probably killed any personality he ever had .",neg
1,cv140,7963,21,she emerges from her chemicals ( don't ask 'cause i can't tell ya ) as a sexy woman ( the real uma ) who's poison when or if you kiss her and has some aphrodiasiatic scent she blows at people .,neg
1,cv140,7963,22,she starts to tear away at the dynamic duo .,neg
1,cv140,7963,23,"meanwhile , alfred's dying of the same disease mr . freeze's wife has ( but in an earlier state than she ) , and his niece , barbara ( alicia ) , comes all the way from oxford without an english accent to get him away from the butler trade , but soon ( well , not really soon , it takes her 2 hours ) becomes batgirl .",neg
1,cv140,7963,24,"meanwhile , in an unfinished subplot , bruce ( batman's alter-ego , if you forgot ) has been dating the lovely julie madison ( the even lovlier elle macpherson ) who wants a commitment after a year but he says nothing .",neg
1,cv140,7963,25,end of her for all we know .,neg
1,cv140,7963,26,mr . freeze ultimately teams with poison ivy and they want to freeze the world and then take it over growing new plants as their population ( don't ask ! ! ! ) .,neg
1,cv140,7963,27,"the trio must team together "" as family "" to beat them .",neg
1,cv140,7963,28,there ya go .,neg
1,cv140,7963,29,not the whole story but no big context clues .,neg
1,cv140,7963,30,"too much , right ?",neg
1,cv140,7963,31,right !,neg
1,cv140,7963,32,the films seems patched together of nice little ideas which would have made for a couple good sequels .,neg
1,cv140,7963,33,"however , while tim burton nicely balanced the villain/batman storyline ( although not wonderfully ) , joel seems to do almost nothing with batman in this one .",neg
1,cv140,7963,34,"he gets some corny speeches , a couple clever lines and that's it .",neg
1,cv140,7963,35,maybe some stunts .,neg
1,cv140,7963,36,"for all this , i can't even comment on george clooney as batman - i hardly saw the guy !",neg
1,cv140,7963,37,"and when i did , he had horrible dialogue to say .",neg
1,cv140,7963,38,i think michael keaton is the quintessential batman but val kilmer was too robotic and fake as batman in the last episode .,neg
1,cv140,7963,39,george is in between them .,neg
1,cv140,7963,40,"he's not quintessential , he's not horrible , he's good .",neg
1,cv140,7963,41,"but i'm sure next time when they decide to renovate the series since they'll be critically murdered for this sorry effort , we'll get a good script and clooney will shine ( if he still has the job ) .",neg
1,cv140,7963,42,the villains are the only interesting part of the series according to schumacher .,neg
1,cv140,7963,43,"last time , we had the brawn of two face as played by tommy lee jones and the brains/comedy supplied by the riddler as realized by jim carrey .",neg
1,cv140,7963,44,"this time we have a somewhat sympathetic and somewhat hatable villain ( the same guy ) , mr . freeze .",neg
1,cv140,7963,45,we feel bad for his mental/physical collapse but does he really need to kill everyone for plants ?,neg
1,cv140,7963,46,arnold isn't very good - too hokey but kinda sympathetic at some points .,neg
1,cv140,7963,47,"when he watches old movies of his wife , he actually looks somber .",neg
1,cv140,7963,48,wow .,neg
1,cv140,7963,49,"but uma makes the most of her seductive character , getting the right point between hamminess and seductiveness .",neg
1,cv140,7963,50,"it's like she's almost parodying herself in "" pulp fiction "" at points .",neg
1,cv140,7963,51,she's incredibly hot and makes the movie pretty much a star better .,neg
1,cv140,7963,52,"as for the lower bat-people , chris is the same as he was in "" batman forever , "" although i think his work in these is too hokey when he's best at quieter parts in "" scent of a woman "" or just plain cool parts in "" fried green tomotoes . """,neg
1,cv140,7963,53,alicia - i love the girl but she's not particularly good in this film .,neg
1,cv140,7963,54,"she can hypotheitically act , we all saw that in "" clueless , "" but her lines kinda sound weird .",neg
1,cv140,7963,55,and it isn't the mushy-mouth this time .,neg
1,cv140,7963,56,"but in all fairness , she has virtually no part .",neg
1,cv140,7963,57,"joel gets around to her occasionally and when she's on , she does stupid stuff . . . although",neg
1,cv140,7963,58,i know i'm not the only one who loved the catfight between her and uma . . .,neg
1,cv140,7963,59,and poor elle .,neg
1,cv140,7963,60,"poor , poor elle .",neg
1,cv140,7963,61,"i love that woman and she can also hypothetically act ( for those of us who saw "" sirens "" ) .",neg
1,cv140,7963,62,but she has no part ! ! !,neg
1,cv140,7963,63,it seems like joel had so much footage that he had to edit almost an hour out of the final product .,neg
1,cv140,7963,64,"there are no "" couch "" scenes ( like my best friend noticed ) .",neg
1,cv140,7963,65,"now listen to me on this one - in every "" batman "" flick , there's a couch scene .",neg
1,cv140,7963,66,"in the original , it was with vicki .",neg
1,cv140,7963,67,"in "" returns , "" it was a good make-out scene with selena .",neg
1,cv140,7963,68,"and in the last one , it was a chat with nicole .",neg
1,cv140,7963,69,"this one , it's nothing .",neg
1,cv140,7963,70,"and batgirl does next-to-nothing in this film till the end when she's suddenly "" part of the family . """,neg
1,cv140,7963,71,"fortunately , we get a lot of alfred .",neg
1,cv140,7963,72,"he's the always reliable butler , in case you didn't know , who has been with bruce all his life .",neg
1,cv140,7963,73,he's a god .,neg
1,cv140,7963,74,he's a father figure .,neg
1,cv140,7963,75,he's also dying .,neg
1,cv140,7963,76,this got to me .,neg
1,cv140,7963,77,"i love alfred almost as much as bruce and to see him in a robe , not in his tux , and freaking dying just gets to me .",neg
1,cv140,7963,78,we also get the idea that he might have been unhappy the whole time . . . but,neg
1,cv140,7963,79,"this is never answered , as this film is too cluttered .",neg
1,cv140,7963,80,"but in defense , it does have some good parts , other than uma .",neg
1,cv140,7963,81,"for one , george is a good batman but unfortunately gets nothing to do .",neg
1,cv140,7963,82,and there are some nice touches .,neg
1,cv140,7963,83,"when they show the asylum at one point , they show the patient's belongings in a room and we see the riddler's costume .",neg
1,cv140,7963,84,i laughed .,neg
1,cv140,7963,85,"and during a biker scene ( involving robin and batgirl - another subplot never handled past initiation period ) , we not only see coolio but a bunch of bad-asses dressed as "" droogs "" from "" a clockwork orange . """,neg
1,cv140,7963,86,i laughed at all these .,neg
1,cv140,7963,87,the film falls apart around the five-minute mark during an enormously long action sequence which must last around 20 minutes . . . or,neg
1,cv140,7963,88,did it just feel like that ?,neg
1,cv140,7963,89,the film should serve as another in the long-line of films which demonstrate that we need more intelligent films nowadays .,neg
1,cv140,7963,90,people are fed up with stupid films .,neg
1,cv140,7963,91,"that's why the word of mouth killed "" the lost world ! """,neg
1,cv140,7963,92,"that's why last year , indy films grossed more than ever .",neg
1,cv140,7963,93,"that's why this will have a strong box-office initative from people who just want to see it , like me , but will die after a week or two when the word around the grapevine kills it .",neg
1,cv140,7963,94,"that's why the next two big-budget aciton pics are john woo's "" face/off "" and barry sonnenfeld's "" men in black , "" both which are the first two to catch on to the wave early on .",neg
1,cv140,7963,95,i like joel schumacher more as a person than an artiste .,neg
1,cv140,7963,96,"i like some of his films ( "" flatliners , "" "" a time to kill "" ) but a lot of them suck .",neg
1,cv140,7963,97,he's a really eccentric person and i loved one of his quotes about how he admits to being a mediocre director and that's what makes him great .,neg
1,cv140,7963,98,"but his costuming for woody allen's "" sleeper "" was more interesting than this one ( and his costuming was cool - look for the nazi number ) .",neg
1,cv140,7963,99,"i love the "" batman "" series .",neg
1,cv140,7963,100,the first two rocked and i did like the last one .,neg
1,cv140,7963,101,but this one is not going to be one that i watch repeatedly like the other three .,neg
1,cv140,7963,102,"hopefully , this will also serve as a springboard to a better batman next time .",neg
1,cv140,7963,103,and maybe they'll get smart and bring back catwoman .,neg
1,cv140,7963,104,and michael keaton .,neg
1,cv140,7963,105,but we can only hope .,neg
1,cv141,17179,0,writers : dennis feldman and jonathan hensleigh ( based on the comic book by chuck pfarrer ),neg
1,cv141,17179,1,"starring : jamie lee curtis , william baldwin , donald sutherland , joanna pacula , sherman augustus , marshall bell , cliff curtis , julio oscar mechoso",neg
1,cv141,17179,2,"i suppose i'm not extremely surprised that "" virus "" comes to us from a deciple of james cameron ( john bruno ) , and if i strain real hard , i could even say that it's an obvious given , particuarly looking from the standpoint of mr . cameron's early works .",neg
1,cv141,17179,3,"in fact , "" virus "" is yet another in the long line of action/horror/paranoia thrillers from the "" aliens "" vein : a group of people are dropped into a mysterious situation only to find a mortally-threatening entity is out to get them , a textbook example hailing all the way back to the early talkies , and maybe even to the first pictures , albeit redeveloped by cameron in his 1986 blockbuster that earned him esteem and bigger budgets to come in his future .",neg
1,cv141,17179,4,"no such thing will happen to bruno , whom i believe worked in some capacity on that quasi-landmark feature ; while bruno may have studied under cameron's wing for years and years , i'm beginning to wonder at what capacity , and what exactly did he learn from him .",neg
1,cv141,17179,5,"in fact , "" virus "" should at least be mediocre ; the fact that bruno could have worked under a man like cameron - a director who , if anything , just knows how to make a movie - and then make a film like "" virus "" is just another detraction fairly aimed at this z-grade schlockfest of a film , albeit a z-grade schlockfest with a respectable budget .",neg
1,cv141,17179,6,"the film seems to not only borrow it's plot from last year's similarly-fated "" deep rising , "" but also from a clunkish b-movie from the '80s called "" leviathan , "" an underwater thriller starring peter weller , richard crenna , hector elizando , and daniel stern about a group of miners who stumble upon an alien lifeform that was part "" alien , "" part john carpenter's twisted remake of "" the thing . """,neg
1,cv141,17179,7,""" virus , "" again , has a similar , uh , selling point : a group of sailors on a boat stumble upon a russian cruiser that is dead in the water .",neg
1,cv141,17179,8,they get on .,neg
1,cv141,17179,9,they break up into pairs and investigate .,neg
1,cv141,17179,10,"and they find an alien lifeform on board that comes in the form of energy , has taken over all the machines on board , have meshed the machines with parts from corpses , and have deemed humankind their enemy because of a misquote in the dictionary ( ha ha ) .",neg
1,cv141,17179,11,"not that any of this is for a second scary or the least bit involving ; not only does this film start off with a chintzy bond-ian opening ( the destruction of the cruiser via a satellite transmission from mir ) , destroying any of the suspense in what could happen , but it also fails to bring us any interesting chracters .",neg
1,cv141,17179,12,"of its motley crew , it only choses as its potentially eccentric cast of characters a lead woman skipper , a masculine potential-romantic-interest , a drunken captain , a black technician , a tatooed aborigine , a manic russian survivor , and a couple other candidates for alien food , none whom are the least bit interesting or more dimensional than a thin , plain piece of writing paper .",neg
1,cv141,17179,13,"and it's not the traditional argument for films like these , where you may in fact want them all to be eaten ( even "" aliens "" played with the karma of the arrogant soldiers , but this was more of a plus-side for the film as a whole than the opposite ) ; instead , as another cliche goes , you just don't give a damn .",neg
1,cv141,17179,14,"i almost don't even have to say that the acting from everyone ranges from sub-par to horrific , the former being jamie lee curtis in the lead showing off what a strong female lead she is ( and she is , just not really here ) and the latter being - and it pains me to say this as he's a particular favorite of mine - donald sutherland , who plays the captain so poorly and without a second of credibility that this will go down as the performance-of-which-he-should-be-ashamed .",neg
1,cv141,17179,15,"like anthony hopkins for "" legends of the fall "" ( the line "" scrooooooo 'em "" has been thus embroidered upon my membrance ) .",neg
1,cv141,17179,16,"or peter o'toole in "" caligula . """,neg
1,cv141,17179,17,"great actor , horrific performance .",neg
1,cv141,17179,18,"it happens every now and then , and it only helps sutherland's career that no one , except for an elite few , even bothered to see this film .",neg
1,cv141,17179,19,"though it has sat on the shelves of universal studios for about two years , waiting until it can be released and make as much money as it possibly can ( read : early january , when everyone's still trying to catch up on the potential oscar-nominees ) , it does show that universal shelled out a pretty penny to make this film : it's laden with complex machinery , boasts respectable production design , and it may even feature believable special effects . . . if , of course , i , or anyone else , could see them .",neg
1,cv141,17179,20,""" virus "" mostly takes place on a large , abandoned cruiser , and mostly at night until the dawn , and mostly without the use of lights , not so much for the productivity of the alien creatures in their pursuit of their human prey , but more so because , as the hollywood cliche seems to go , "" if it's dark enough , then the special effects will be more believable . """,neg
1,cv141,17179,21,"and if you don't believe me , go back and rent "" godzilla , "" and tell me if there's even one shot where we see godzilla either a ) in his entirety in one wide shot , or b ) n the light so that we can at least see him ( well , you don't really have to sit through it again ; just take my word for it ) .",neg
1,cv141,17179,22,"but all of this doesn't matter since "" virus "" is basically just one loud , cluttered mess of a movie .",neg
1,cv141,17179,23,"the action scenes are muddled and as difficult to follow as any action movie i've ever seen ( my , um , favorite part was the scene where a trio of them end up somehow on the outside of the ship , during a five minute bouillabaisse of tidal waves , rain , and any other ocean-extremeties the film can cook up , then end up back in the ship when one of them is revealed to have apparently drowned - well , i must say , thanks for telling me afterwards because i sure couldn't figure it out when i saw it ) .",neg
1,cv141,17179,24,"imagine the first attack of the aliens in "" aliens , "" shot from the pov of the soldiers and then the authorities in the battle car if it was all hard to follow and done without any dramatic intensity , and that's basically the whole of "" virus "" : one horribly-directed action scene after the other , capping it off with a proposterous gadget that saves the day and at least a couple of the original cast members .",neg
1,cv141,17179,25,"and my god , it's a long damn sit .",neg
1,cv141,17179,26,"with no interesting characters , no dramatic urgency , no tension , not one good moment of action , and no mesmerizing visuals , it's a wonder that it even got made .",neg
1,cv141,17179,27,"we already know that big movie studios' mentality is shallow at best , and movies like "" out of sight "" and "" saving private ryan "" give you more faith in them , but movies like "" virus "" manage to drain a little more out of the pool .",neg
1,cv141,17179,28,"i almost wish that instead of making this movie , john bruno had gone cinema verite and captured the meetings with universal heads when they gave this film a green light .",neg
1,cv141,17179,29,"they read the script , they knew they were entrusting millions upon millions of dollars into a director who might have very well been a cameron hack ( and he is ) , and they still went ahead with the project , only to have bruno and company shit back in their face .",neg
1,cv141,17179,30,"even though i hold universal in contempt for making this horrible movie , i'd say even more contempt should be aimed at mr . bruno for making a movie that could be this bad .",neg
1,cv141,17179,31,"in fact , shouts of "" egad , man , what were you doing when you worked for cameron anyway ? """,neg
1,cv141,17179,32,"are not only justifiable , but encouraged .",neg
1,cv142,23657,0,deuce bigalow ( rob schneider ) cleans fish tanks .,neg
1,cv142,23657,1,"yeah , i didn't know that was a real job either .",neg
1,cv142,23657,2,"one of his customers is antoine leconte ( oded fehr ) , a successful gigolo .",neg
1,cv142,23657,3,"when antoine has to go to sweden for three weeks , he lets deuce use his house to look after an ailing $800 fish .",neg
1,cv142,23657,4,"fooling around , deuce sets fire to the kitchen and smashes a $6000 fish tank .",neg
1,cv142,23657,5,"after taking a try at one of antoine's clients and earning $10 , deuce decides to prostitute himself to raise the money to replace the fish tank before the fiery-tempered antoine returns .",neg
1,cv142,23657,6,"enter t . j . ( eddie griffin ) , a pimp for "" man-whores , "" who arranges for deuce to service an assortment of women whose imperfections keep them from dating .",neg
1,cv142,23657,7,there's an enormous woman ( played by transvestite porn star chi chi la rue ) who hides food in her clothes .,neg
1,cv142,23657,8,there's claire ( gail o'grady ) whose narcolepsy causes her to fall asleep every few minutes .,neg
1,cv142,23657,9,"tina ( torsten voges ) is so tall her face doesn't fit on the screen , and ruth ( amy poehler ) has tourette's syndrome and shouts obscenities without warning .",neg
1,cv142,23657,10,finally there's kate ( arija bareikis ) whose sorority sisters secretly paid her fare .,neg
1,cv142,23657,11,"she seems perfect , and deuce quickly falls in love with her .",neg
1,cv142,23657,12,"( she does , we discover later , have an imperfection , but deuce decides it isn't important . )",neg
1,cv142,23657,13,deuce's life is complicated by a bothersome cop ( william forsythe ) looking for information on antoine and by kate's discovery of his man-whoring .,neg
1,cv142,23657,14,"however , neither threat generates much suspense .",neg
1,cv142,23657,15,the formula is so familiar that we know how it will end from the start .,neg
1,cv142,23657,16,""" deuce bigalow "" is the first project from adam sandler's company happy madison , the formation of which assures that we'll be seeing the sandler style of comedy mass-produced at an increasing rate in years to come .",neg
